id,created_at,author,likes,followers_count,place,search_term,text
1225931455630467077,2020-02-07 23:56:50,722699766598090752,7,2388,,trump,"I voted for you 💪President Trump! When you and the lovely 🌺Melania Trump, first lady came down that escalator that you were going to 🇺🇸”Make America Great Again’ 🇺🇸I thank you from the bottom of my heart❤️  
🇺🇸WINNING and RESPECTED 🇺🇸 https://t.co/iQAmxBQtYH"
1225931452497268736,2020-02-07 23:56:49,833402240241065984,6,3504,,trump,@CeciliaCmaida @TrishBeMe @StevePa45577750 @SarahGould_SA @sooze555 @Robyn_CherCrew @ShercoSherrill @PattiKimble @GualcoJodie @DudekLinda @Itridpm @Jeeneree @GayMcMillen @janforney1 @doris03763159 @Cherfan4ever1 @julepandme @vondyrda @DuhartKimberlie @retiredfirstsgt @janiesdaughter @suspersists @manuelofreire @markie_kmarky8 @TXTruth45 @Swags_D17 @ResisterChic @sprzyslp @ProfBrianKalt @GrundenLeubner @mrorangevale @smp0312 @ProudSadRose @loonyberg @robynchercrew @network_gal @AnnKeenan3434 @TrumpMustGo9 @wildwillow65 @ericgarland I’m going to go with them being Trump humpers.
1225931447149694977,2020-02-07 23:56:48,999690007567847424,10,750,,trump,@joshrogin @gtconway3d Expecting anyone working on Trump's campaign to tell the truth is asking the impossible. It just can't be done!
1225931446172442624,2020-02-07 23:56:48,290356080,57,36,"Manhattan, NY",trump,@ShaggyKC @Sarahbellkat1 @jaketapper This one at least: https://t.co/uRARl3y2Vm
1225931445539135489,2020-02-07 23:56:47,1191626888587952129,49,269,,trump,@RedNationRising @realDonaldTrump @SpeakerPelosi Thank you Pelosi for showing the world your dishonor to the people of The United States and to your outstanding President Mr. Donald Trump! https://t.co/GdUXNSDgk9
1225931444997902336,2020-02-07 23:56:47,20518171,8,11325,,trump,"@ManlnTheHoody @Katpa73 Vindictive?? Trump fired Vindman’s twin brother, an ethics lawyer, too."
1225931433983737856,2020-02-07 23:56:45,1000137526353498113,9,7096,,trump,Who is Trump going to fire next?
1225931432071135232,2020-02-07 23:56:44,948754899185094656,5,1029,,trump,@CCM1956 @nyghtfox It's an honor &amp; a privilege to work in the White House .. it's Trump's administration ..
1225931409753280514,2020-02-07 23:56:39,1123946367716679680,26,2199,,trump,@matthewamiller HOW THE FK DOES NO ONE RESIGN AND SPEAK UP?!?   ANYONE STILL EMPLOYED BY THE tRUMP REGIME AFTER THIS IS PART OF THE PROBLEM
1225931409094737920,2020-02-07 23:56:39,213801168,8,3731,,trump,"Naturally.
Trump is now on his VENGEANCE parade. Sweep of new firings. Many posts probably won't be restaffed by the end of the year. He wants a concentrated cabal of blind loyalists. It is the last move that Hitler made in his last days, FWIW.... https://t.co/pCDw0dGx2p"
1225931405441589248,2020-02-07 23:56:38,33520167,6,1350,,trump,@Kevinliptakcnn He should demand his $1 million back he gave Trump.
1225931402425880578,2020-02-07 23:56:37,971325093224820736,6,20428,,trump,@GOP Just a few days out and trump is still impeached.
1225931400131399680,2020-02-07 23:56:37,105050227,80,8817,,trump,"This is exactly how you deal with Trump. Part of the reason democrats are so confused is because they’re trying to combat pure stupidity by giving it the dignity &amp; respect you’d give a professional. Trump is ridiculous… you’re supposed to ridicule him, not respect him. https://t.co/y7kUkWTxrZ"
1225931400110624768,2020-02-07 23:56:37,1112097313701404673,7,1204,,trump,I had to take a break.  Couldn't take anymore of Trump or the disgusting #RepubliKKKlans today!
1225931396591636480,2020-02-07 23:56:36,1085388422062264320,9,3053,,trump,Traitors are being rounded up and...fired. Y'all got lucky given the severity of your crimes. Trump has a huge heart. https://t.co/xPAcrMIucZ
1225931392967749633,2020-02-07 23:56:35,1160058112650436608,17,137,,trump,"@StarCoreOne02 @kaitlancollins “Get rid of her! Get her out tomorrow. I don’t care. Get her out tomorrow. Take her out. Okay? Do it,” Trump says to his goons https://t.co/5mS5QD90gG"
1225931389239013381,2020-02-07 23:56:34,2837431958,11,9465,,trump,"Okay, I just need to reiterate this as many times as I gotta...TRUMP NEEDS TO GO and all of his idiot minions too! There are 23 republicans seats up for grabs...VOTE BLUE STRAIGHT UP AND DOWN! FOCUS, DEMOCRATS....FOCUS!!!"
1225931389045854210,2020-02-07 23:56:34,25389657,16,301,,trump,"@evo_kositz @MalcolmNance @Cernovich That's disgraceful considering trump's physical appearance and draft dodging in his youth. May you and him be judged by the same standards you judge others and reap what you cause to happen to others 10,000 fold please? Let's have that? Thank you!"
1225931388311859200,2020-02-07 23:56:34,48673284,5,5409,,trump,"@kwesting4 @Teesa_Michele Both make populist appeals, but only those of Sanders (a left liberal communitarian rather than a reactionary populist) are grounded in a lifetime committed to a more just world and so, authentic. Trump lies as his default condition whereas Sanders is scrupulously honest."
1225931385451503616,2020-02-07 23:56:33,414010452,11,5419,,trump,@waltshaub @Kevinliptakcnn You think trump will pro-rate the million he got from Sondland and refund a few dollars ?
1225931383220031488,2020-02-07 23:56:33,3292263371,2355,185566,,trump,i don’t get into politics but the first time ive actually seen Trump get roasted on the internet for something he’s done is bc he accidentally said congrats to Kansas &amp; not Missouri
1225931381445926915,2020-02-07 23:56:32,193822911,16,4392,,trump,"@BeverlyBednarc1 @Aprylsmithts @SaneSophisticat @media_auntie @AVestige1 @3guylink @ClaudiaWolfgang @RonniLaurie @LLaws2 @BandieraNancy @gheetar @RobertVosFrere @robinandriver @BJSquirrel @brianoloughlin9 @impinkestgirl @Nasty_Woman1 @bjk420 @AmanirenaK @TaggartRehnn @oprman @TheRealJTIII @bolderpusher112 @AlasscanIsBack @BlueTsuni @Alpha_Cunt @SullivanMonty @BojanglesMuldo1 @LibertyIsALady @mitchellscomet @runPattirun @Valerygirl67 @TracyR_2001 @OdoyleCharlotte @bigbool1 @wildweezle @iosolofede @ThomasAResists @Brunhildagis @yolalindayola @LockeShiny @Carmenr1Carmen @GomesChantel @holachola If Hitler's night of revenge was night of the long knives, Trump's is night of the long sporks."
1225931380707729410,2020-02-07 23:56:32,74466320,15,2751,,trump,@JillWineBanks Remember Comey being fired on TV while in California? Trump is a petulant child.
1225931379059216384,2020-02-07 23:56:32,628629535,57,2531,,trump,@gtconway3d AG Barr is there to protect Trump from America’s system of justice.
1225931375167102978,2020-02-07 23:56:31,3352466116,11,32295,,trump,Do you think Sondland will ask for his million dollars back from Trump?
1225931372017192962,2020-02-07 23:56:30,1196932936811110401,10,1667,,trump,@SportsBraa @nicole_nix_ @CigarsandR @socalpony2 @DogMa_SuZ @dawncar78 @Freedom2713 @MsNicole124 @maggiewise561 @Kansasgirl1 @Sassiest1girl @19gunguy82 @ManxCat17 @DanLucey9 @ArkansasMAGAPa1 @Catnjustme @UsaDidi Trump just fired Gordon Sondland. That’s 3 today.  Boom shakalaka!
1225931370876358658,2020-02-07 23:56:30,17685359,5,2076,,trump,"@stephenfhayes @declanpgarvey Your Winner of the week Mitt Romney is principled??? Lol that’s just crazy. 
Winner: Donald Trump
Loser: Steven Hayes"
1225931369865531392,2020-02-07 23:56:29,1175141802330021888,12,30,,trump,@SpiroAgnewGhost I recently lost my job for what I said on FB to a Trump supporter who was in a position to get me fired. It wasn’t even that bad. I’m surrounded by reds in a blue state.
1225931364958011393,2020-02-07 23:56:28,16074611,9,2946,,trump,@thebradfordfile This is what should have been done day 1..anyone that does NOT agree with Trump's agenda can get the F out
1225931355550343169,2020-02-07 23:56:26,1125337792022745088,14,180,,trump,@SenDuckworth Vindman is an American hero and patriot.🇺🇲 He will be vindicated after Trump is voted out of the White House in November.
1225931353004347393,2020-02-07 23:56:25,15832624,66,2221,,trump,"@robdelaney @washingtonpost I pledge to #VoteBlueNoMatterWho, and I refuse to engage in ugliness about the candidates. They are all better than trump."
1225931352018649089,2020-02-07 23:56:25,592730371,27996,637720,,trump,BREAKING: President Trump has fired Ambassador Gordon Sondland
1225931351766990849,2020-02-07 23:56:25,1212943074852098050,6,24,,trump,@AffairedAffairs @ashaxchandra @jackiembouvier As someone in the South the dismal of the rural population is very justified. I grew up in the Southern community. They overwhelmingly vote against their own self interest and are ignorant of most facts. I hate how the GOP and Trump have tricked my fellow Southerners.
1225931349292281856,2020-02-07 23:56:25,738396881236021248,7,552,,trump,So awesome Trump fired Sondland and Vindman. What a boss
1225931345538535424,2020-02-07 23:56:24,1220366585610850304,12,1191,,trump,@SenAlexander @SenatorBurr @realDonaldTrump Lets read about how the cowardly and treasonous act during the impeachment by Alexander has resulted in LTC Vindman in his brother being fired today.  The #GOPTraitors have released Conman Trump and now he is attacking our military members.  This must be stopped. https://t.co/ZWoDQ8XIzz
1225931342329896963,2020-02-07 23:56:23,785783681461936128,9,94,,trump,@Breaking911 More relaxed and ready for a Triumphant Victory in November. Trump 2020
1225931323929268224,2020-02-07 23:56:18,45486336,12,1281,,trump,"@DonaldJTrumpJr He took an IED blast to the chest for our country. He's been an active duty officer for over two decades. He's served with courage and distinction. 
And we have a Trump spawn, who's never served anybody or anything, defiling and demeaning a Purple Heart."
1225931319693266944,2020-02-07 23:56:17,144367359,5,14850,,trump,@thehill @TheHillOpinion Let them come as the hounds of Hell...they have not beat Trump once in 3 years and they will not stop his re-election now. Game on. #MAGA2020Landslide https://t.co/SfcspqvFhr
1225931314123231234,2020-02-07 23:56:16,2199736704,6,947,,trump,Lmao didn't they make that trump wall build that one year there? https://t.co/rlOllCRLEA
1225931313921785861,2020-02-07 23:56:16,19346335,41,52889,,trump,"No one is entitled to continue working for President Trump after turning on him. If staff that is meant to serve at the pleasure of the president refuse to do just that— their ass has got to go.

Good riddance, Lt. Col. Vindman. Don’t let the door hit you on the way out."
1225931311946162176,2020-02-07 23:56:16,162114552,6,18624,,trump,"@brhodes I GLADLY stand behind every GOP who voted to vindicate Pres Trump of false claims &amp; innuendoes. Butt hurt govt actors who for far 2long had past prezs &amp; state dept personnel follow their directions

Vindman is a pawn. Barr is putting all the pieces 2gether 

#UkraineTheFinalPiece"
1225931309777731584,2020-02-07 23:56:15,799111347111751680,15,82282,,trump,@ConservaMomUSA @POTUS Trump has full legal authority to dismiss any of them he wants to. Thank God he did!
1225931307139641345,2020-02-07 23:56:14,21917063,27,5383,,trump,"FACT: Adolph Hitler also punished the families of those who stood against him.

Trump just had Vindman's BROTHER removed, too. 

Why? 

Because Trump does NOT respect our Constitution, including the clause that states there is no such thing as ""corruption of blood."""
1225931304262225921,2020-02-07 23:56:14,15921862,5,3419,,trump,"Well, it'll be interesting to see what Sondland does now that he's no longer a Trump fave. Since he's in the hotel biz, let's all watch as Trump does what he can to destroy that too. I'm not kidding. Sondland is an enemy to Trump now and he'll want Sondland penniless."
1225931302236573697,2020-02-07 23:56:13,847080140098207746,6,15809,,trump,FUNNY FIRST LADY MELANIA TRUMP HAS INITIATED A “BE BEST” ANTI BULLYING PLATFORM...AS HER HUSBAND ACTS LIKE THE “HEAD BULLY” OF OUR NATION...EXACTING REVENGE...W A VINDICTIVE HAND TO THOSE WHO STOOD UP FOR TRUTH...SOME EXAMPLE FOR OUR NATION FROM IT’S LEADER! TRUMP SHAMES THE US!
1225931299577159680,2020-02-07 23:56:13,14474228,11,7084,,trump,This is the budget I've been waiting for! Trump’s New War On Wasteful Spending — An Advance Draft Of The President’s Budget To Congress (FY2021) via @forbes https://t.co/YEIZwYXn81
1225931299275149312,2020-02-07 23:56:13,1958942330,8,224,,trump,@JamilSmith @RobAnderson2018 I don’t get this. Trump was having the best week of his presidency. Now the narrative has shifted entirely to how unhinged he is.
1225931297849331712,2020-02-07 23:56:12,2950103415,6,52781,,trump,@TJ_EE President Trump tweeted it’s not going to happen on his watch.
1225931287116046336,2020-02-07 23:56:10,634734888,366,215751,,trump,"“Donald Trump has given billionaires a bad name.” — Chuck Todd

Nah. Billionaires already have a bad name, my guy. https://t.co/M4oPJXzCbC"
1225931284272287755,2020-02-07 23:56:09,37945830,107,18332,,trump,"Trump is an aspiring dictator, and Senate Republicans let this happen.

Nothing less than our democracy is at stake in November. https://t.co/ozWQCB34B7"
1225931272368750592,2020-02-07 23:56:06,958744051179716609,8,692,,trump,@VoiciLaVictoire @benjaminwittes Explain how President Trump is destroying anything? We have the best economy and lowest unemployment rates in decades.
1225931260981317632,2020-02-07 23:56:03,909519301299892225,16,34118,,trump,"“trump is an anathema to everything I was taught to love about Jesus everything...about how to live out my faith. His disdain for decency, disrespect toward basic tenets of right &amp;wrong &amp;complete disregard for the most vulnerable among us couldn’t be more...unChristian”
R. Ryerse"
1225931251552382976,2020-02-07 23:56:01,828351793146978304,11,1233,,trump,@allyrand1 @BeckyChill @directorblue @JoyAnnReid By the best people according to trump.
1225931242941698048,2020-02-07 23:55:59,847221495432691713,8,961,,trump,@Kevinliptakcnn This is what giving $1M to Trump gets you.
1225931238692868096,2020-02-07 23:55:58,909519301299892225,113,34118,,trump,"Trump dragged the National Prayer Breakfast into his personal gutter, questioning the faith of Senator Mitt Romney, a devout Mormon &amp;House Speaker Nancy Pelosi, a devout Catholic.
Trump’s insult is especially galling coming at the National Prayer Breakfast
https://t.co/cAFUT1NSTu"
1225931231944036353,2020-02-07 23:55:57,21359779,13,5434,,trump,"It sucks to say this, but I'm kind of over hearing about Trump breaking the law. No one can do anything about it, so what's the point? Just vote the stool sample out in November and *then* crush his tiny nuts in the vice of justice. https://t.co/W6l8fQw4ti"
1225931231004512256,2020-02-07 23:55:56,790586865107599360,41,1054,,trump,"If there was *any* doubt that Susan Collins was given permission to vote for witnesses to protect her re-election campaign look no further than the fact that Trump has not said one word about it, despite being in payback mode.

She's a fraud."
1225931228987002880,2020-02-07 23:55:56,409824643,19,6529,,trump,"Now  Trump has recalled Gordon Sondland as EU Ambassador.   
Wait until someone tells Donald he can't fire Mitt Romney."
1225931225308762117,2020-02-07 23:55:55,2664278533,13,26770,,trump,@kylegriffin1 The Trump Administration is despicable
1225931222871891968,2020-02-07 23:55:54,1039322814686347264,8,3143,,trump,@_paulaphillips @RedNationRising @realDonaldTrump @SpeakerPelosi I wish she would expound upon that remark. Like what? Spitting on the floor or flipping Trump the bird? What was her other option is like to know.
1225931218123939840,2020-02-07 23:55:53,729389585445363713,103,81831,,trump,"The firing of the Vindman Brothers is justified and long overdue. Trump is #DrainingTheSwamp 

#JusticeIsComing 

DONT MESS WITH THE DONALD! https://t.co/Q0iBqfcHot"
1225931214713831424,2020-02-07 23:55:52,553562147,8,435,,trump,"@alexaltteampete @WalkMom1 @Lagreeneyes03 How is he different from Trump?
He's not Democrat anyway."
1225931212134334465,2020-02-07 23:55:52,497763032,29,62,,trump,"@briantylercohen @OccupyDemocrats You can serve honorably or you can serve Trump, but it is impossible to do both."
1225931211689709568,2020-02-07 23:55:52,222526398,51,198,,trump,"@EvanMcMullin The entire @gop is disgraceful. They own of all this—the insults to veterans, civil servants, the babies in cages, the separated families, the dead in ICE custody, the money to Trump businesses and family, the rally calls to violence, the misogyny, the corruption—they own it ALL."
1225931210544820224,2020-02-07 23:55:51,1077981165833908224,5,2737,,trump,"@SenatorCollins #Vindman was fired today. Do you still think trump ""learned"" his lesson? You are a disgrace.
#VindmanIsAHero 
#trumpPardonsWarCriminals"
1225931201019441152,2020-02-07 23:55:49,825223714702700545,6,2326,,trump,"@emptywheel Sondland damaged his brand when he lied. 
He wouldn't say Biden as if this was going to keep him in Trump's good graces.
Worthless climber."
1225931188126265344,2020-02-07 23:55:46,1849181978,54,1419,,trump,Tough week for democracy; Trump feeds a vicious cycle of cynicism and despair about government. But I choose #HopeOverFear. Want to say pre-debate: I’m endorsing @ewarren for President! #TeamWarren #Warren2020 @TeamWarren https://t.co/EAqpsdBj7x
1225931172133441537,2020-02-07 23:55:42,16573295,54,1068,,trump,@njnjr @kylegriffin1 @GOP @SenateGOP I bet Susan Collins is feeling so “proud” for acquitting Trump cause she was  sure that “Trump learned his lesson.”. 😒
1225931172062138369,2020-02-07 23:55:42,1342547293,6,1072,,trump,"@citizentommy Yes, Bernie all the way. He also opposes the death penalty like MLK  &amp; unlike Trump who wanted Central Park 5 executed despite them being innocent."
1225931170543624192,2020-02-07 23:55:42,17146018,25,9359,,trump,SONDLAND OUT https://t.co/3OsHfsM4fq
1225931168601837570,2020-02-07 23:55:41,14137346,12,12617,,trump,"Not to be upstaged by Nixon's ""Saturday Night Massacre,"" Trump takes aim with his ""Friday Night Massacre."" https://t.co/xw3UvACJox"
1225931159676211201,2020-02-07 23:55:39,214654166,7,1129,,trump,"@SharonCoryell3 @peterbakernyt @AmbJohnBolton could have prevented this - both Vindman brothers, Sondland, the loss of Yovanovich - who is next?  Trump is beyond disgrace.  @SenatorCollins are you happy now?"
1225931154177564673,2020-02-07 23:55:38,865057658554003456,9,367,,trump,"@cm_merlin @Verb8im2 @RobertPortwoo14 @B_Phase419 @BetteMidler Even if you're on the Democrats side, they're clearly grossly incompetent at best and massively corrupt at worst.

Ever wonder why the Left panics so much when a then candidate Trump swore to end Washington career corruption?"
1225931149584805888,2020-02-07 23:55:37,2388075212,11,45040,,trump,"President Trump fires Gordon Sondland, the U.S. Ambassador to the European Union who testified in the impeachment trial https://t.co/vp38eBH9i9 via @BNONews"
1225931146560585728,2020-02-07 23:55:36,1196264381673132033,5,67,,trump,@eugenegu Trump and Blackburn are both nervous and shifty.
1225931143133843457,2020-02-07 23:55:35,507455006,5,9500,,trump,@MplsMe @highbrow_nobrow So trump minions are threatening retaliation for #VindictiveTrump too?
1225931142559387648,2020-02-07 23:55:35,24079322,7,10532,,trump,"@89wunderlust @RickyCa69392149 @viphires @Narc_Problems @NotMattrellen @42Gnome @NeverBernieS @tbiadvice @PWM62 @CherylHirschi @laurasessions10 @network_gal @MpoppEileen @milesulysses @1933Baby @GitmoNews @WeWillNotYielde @juckfackcensors @OklahomaPatrio1 @chibearfan74_jr @3guylink @gsfrktct @USA_CheapSeats @MargeELDER8 @AmazingGraceToo @lunaticopresid1 @SwearengenMaude @cherylwillie @MarciaBunney @DWilloughy @mick719 @DexCMacB1 @Supermom1242 @shelly2161 @para82nd_1 @JustaFan18 @bjellert06 @BlaineBershad @JamesRenee92 @debiowens @realeftypickit @Skepmi @bintibird @royaldmd1 @DennyFouts @LorenaAndry6 @WJHirschi Yeah, right! Trump ‘learned his lesson’

Trump Fires Gordon Sondland Hours After Dismissing Impeachment Witness Alexander Vindman

https://t.co/ePcCICb6ne"
1225931139195559936,2020-02-07 23:55:34,74466320,31,2751,,trump,@GeriFitzgerald @MichaelSteele @NicolleDWallace Witness intimidation is a felony. Trump brings whatever happens next on himself.
1225931137316311041,2020-02-07 23:55:34,863958178630737925,15,5289,,trump,"Vindman is fired, and reporters are calling it the #FridayNightMassacre bc Trump is getting rid of all his least favorite people.

@DonaldJTrumpJr better let all incoming 'Private Caller'  phone-calls go to vm this weekend."
1225931132920893441,2020-02-07 23:55:33,15027207,8,344168,,trump,"Throughout the intense and contentious month-long impeachment process, @Chaplain_Black was nevertheless encouraged by what he saw from people of faith behind the scenes
https://t.co/MPBV0gWLvA"
1225931130060361728,2020-02-07 23:55:32,260288819,11,229,,trump,"@Olivia_Gazis @draiochta14 Trump is destroying the functioning of the government.  Chaos reigns. 
@GOP"
1225931125043998720,2020-02-07 23:55:31,3406938525,6206,197244,,trump,"HOLY COW -- 

Trump is draining the swamp now.

There is no stopping him.

I love it."
1225931123248599040,2020-02-07 23:55:31,38349184,25,112565,,trump,"These trumped up charges were an attempt to prevent more automakers from joining CA and agreeing to stronger emissions standards. 

This is a big loss for Trump and a victory for anyone who cares about the rule of law and clean air. #CaliforniaForAll 
https://t.co/zS2SxBX7by"
1225931122544082944,2020-02-07 23:55:30,1213251005229367296,6,2213,,trump,"@monster4341 @Monster4341Pet Ain’t nobody would love an ugly ole America lovin’ Trump supportin’  grouch like me, would they?"
1225931121524822016,2020-02-07 23:55:30,395746638,5,720,,trump,"@CunningSq16 @KlitzingChris @A_Rosie_Life @pleasure74 @lesbianintell @Mdrc76Maia @LBSamuelsson @Shaken0Stirred @jankybrain @MisleaderC @alxellt0308 @WifeySpice90 @ReSista_Barb @strom_annette @marisac721 @2broke2retire @Cmm09672 @ChrisToTheW @JoKeRDJResists @june_heinz @ValH213 @SuckIt_Trump @phalarope @Tomi_R_B @KCobain69 @Limmered @lovemyjessica22 @CasarezKk @Momof2in1year @JacquieLeyns @RiverDawg7 @_monzon322 @shields_rex My Yorkie "" Baby"" is 4lbs wet.."
1225931117091545088,2020-02-07 23:55:29,1067260903,91,55631,,trump,"BREAKING: Donald Trump fires Alexander Vindman, his twin brother, and “anyone else who looks like him”!"
1225931114994421761,2020-02-07 23:55:29,1006896732700110848,10,117,,trump,@TammMiles @RaymondArroyo President Trump and Mother Angelica has the same mission: to stand up and say what needs to be said to the corrupt and to do what needs to be done to save our people from the wiles of the devil.  You are on the wrong side of that battle!
1225931113241206784,2020-02-07 23:55:28,2976183585,24,37645,,trump,Trump is hiring the team who developed the App in Iowa to replace the people he fired.
1225931107318759425,2020-02-07 23:55:27,3824906722,16,231,,trump,"@peterbakernyt At what point do Trump supporters wake up from this nightmare and recognize a dictatorship in the making?

Our democracy is the loser of the week. Second only to the National Prayer Breakfast and the its intended fellowship."
1225931100050141185,2020-02-07 23:55:25,1019259755251027970,27,43,,trump,@themarketswork Trump set them all up....https://t.co/RjQD4sPr3g https://t.co/xYyMmFZJ0Z
1225931097529298945,2020-02-07 23:55:25,300497193,16,26127,,trump,"""President Trump and his aides wasted little time opening a campaign of retribution against those he blames for his impeachment, firing on Friday two of the most prominent witnesses"" @maggienyt @peterbakernyt https://t.co/9l43NR0HXm"
1225931092563197952,2020-02-07 23:55:23,1002741881330192384,5,851,,trump,"@iheartmindy @lauraleighabby @MaxizPad @SpeakerPelosi The MSM has her convinced Trump hates the LGBT+ community. People buy this sh$t hook, line and sinker."
1225931087391621122,2020-02-07 23:55:22,216947783,6,222,,trump,@WalshFreedom Exactly. I’ve read so many post from Trump supporters that are so excited about the situation. That scares me.
1225931086523437057,2020-02-07 23:55:22,61974710,48,2756,,trump,Trump is a dangerously vindictive man and I fear what will happen over the next 9 months. https://t.co/ZiPl0eANR9
1225931081079238664,2020-02-07 23:55:21,864934909961523200,140,32216,,trump,"BREAKING: Trump Administration Removes Alexander Vindman’s Brother, Yevgeny Vindman https://t.co/w1TTbKuKJb"
1225931069935046656,2020-02-07 23:55:18,1135298499774439424,61,1137,,trump,"@nytimes Basically, Trump escapes impeachment, he declares victory and as his first act of revenge against public servants, some of which served our country, is to fire those who testified against him. This is no mere coincidence. This is RETRIBUTION. Power or not, this is wrong."
1225931066491490305,2020-02-07 23:55:17,838421447462776832,5,25166,,trump,"Bloomberg is ""ripping Trump a new one?"" It never ceases to amaze me the most ridiculous nonsense the democrats persist in hanging their hopes on...and every time it blows up in their faces. It they had the maturity to accept that their candidate lost and move on... https://t.co/iOXw0KuZRO"
1225931065652645889,2020-02-07 23:55:17,846358542,12,740,,trump,"I love* how Trump’s reaction to not being removed for abuse of power/obstruction is blatant retaliation.

*by which I mean horrified yet not surprised"
1225931062120894465,2020-02-07 23:55:16,45253942,13,900,,trump,Lev Parnas hands Democrats a new treasure trove of photos and videos that go far beyond Trump impeachment: CNN - https://t.co/1T4kUJAkpv
1225931059310796800,2020-02-07 23:55:15,237946087,6,765,,trump,@scottbraddock I met #NatalieMaines and she is brilliant and a good soul. Irony is that talking trash about Bush getting us into the Iraq war got her banned and Trump talking trash about Bush and the Iraq war got him elected. Many of the same people ragging on her voted for him.
1225931054743244800,2020-02-07 23:55:14,248429222,791,84314,,trump,"As discussed today with @BrookeBCNN &amp; @KaraScannell, this is just the start of the Trump Payback Tour. First Vindman, now Sondland.

Who's going to step up? Who's going to speak up against this? AG Barr, do you have any spine? Congressional leaders (of both parties)?"
1225931988357525504,2020-02-07 23:58:57,772091185515077632,30,19,,TulsiGabbard,wish you were on the #DemDebate stage @TulsiGabbard. You are one of the rare #Democrats2020 leaders who can play a positive role in this day/age of extreme partisan divide. Your politics is issue based. https://t.co/xxso7B7BHu
1225931523830042626,2020-02-07 23:57:06,2814105746,19,643,,TulsiGabbard,"#DemDebate #cnndebate 

Where is @TulsiGabbard  #LetTulsiSpeak 

#NH #NHprimary #StandWithTulsi  #TulsiGabbard  #Tulsi2020 #NewHampshirePrimary #NoWarWithVenezuela #NoWarwithIran

The Visual Library of Social Justice: [TO BE UPDATED]

https://t.co/xedZxU3LG5 https://t.co/8T3FioCABo"
1225931382683131904,2020-02-07 23:56:32,982678406901915648,6,77,,TulsiGabbard,"@whitemcky @RonPaul @TulsiGabbard She talks a lot of sense vis-a-vis a non interventionist foreign policy, but that is the extent of her attractiveness. That she subscribes to the climate hysteria of the progressives makes her unfit for the presidency."
1225930955715731456,2020-02-07 23:54:51,1204129545059733504,12,454,,TulsiGabbard,@RonPaul @TulsiGabbard Maybe @JacobforLiberty next! Another liberty warrior!
1225930890578018304,2020-02-07 23:54:35,1197778839352438785,6,13,,TulsiGabbard,"Excellent interview, #TulsiGabbard will chokehold Trump during any debate.  That is who Trump fears, thats who BBBB&amp;W, along with Shaking Amy fear on the Debate stage, that’s who the establishment DNC fears. https://t.co/p0czuiIzE8"
1225930707081551872,2020-02-07 23:53:51,966786162907066368,49,11321,,TulsiGabbard,"What is missing from this latest #DemDebate?

@TulsiGabbard's strong anti-war position, and her ability to challenge other candidates on the tough issues.

What we don't need at this latest #democraticdebate . . . 

Billionaire @TomSteyer https://t.co/5FI5VfU4Ll"
1225930695438217216,2020-02-07 23:53:49,1167598821960028161,116,72,,TulsiGabbard,"Ron Paul, who I voted for in 2008, interviewed @TulsiGabbard today, who we all have opportunity to vote for in 2020!  #Tulsi2020 #TulsiForPresident
https://t.co/7iwHggM3p2"
1225930343838093313,2020-02-07 23:52:25,1056929657424134151,11,676,Teatotaller Tea Room,TulsiGabbard,.@TulsiGabbard town hall next to @TeatotallerTea rn https://t.co/QqdWxdJMdt
1225929344926670848,2020-02-07 23:48:27,1081408819228372992,12,79,,TulsiGabbard,@RonPaul @TulsiGabbard Tell her to accept liberty and leave the Dems
1225928854050607105,2020-02-07 23:46:30,352406749,21,25,,TulsiGabbard,@RonPaul @TulsiGabbard Having @RonPaul interview @TulsiGabbard was simply an unexpected treat! And what a match. Great job!
1225928842503569409,2020-02-07 23:46:27,851335608702189568,6,3826,,TulsiGabbard,"@Floral_Moose @TulsisPRManager @TulsiGabbard No country with universal health care doesn't also have private insurance.
Under #TulsiCare everyone is covered.
Her plan is modeled after Australia 
https://t.co/RuJpEs8BPz"
1225928593399844865,2020-02-07 23:45:27,106515221,5,3254,,TulsiGabbard,"Live-Video von @TulsiGabbard ansehen: Tulsi Gabbard LIVE - Tulsi Town Hall - Somersworth, NH #TulsiGabbard #Tulsi2020 #Tulsi https://t.co/Bi3i73d4l1"
1225928062539223040,2020-02-07 23:43:21,2433056592,18,10104,,TulsiGabbard,@RonPaul @TulsiGabbard glad to see she's finally accepted an invite to the liberty report! https://t.co/J8XA0xnD2B
1225927828484640768,2020-02-07 23:42:25,1209511749105397762,7,360,,TulsiGabbard,@Unusual_Pers0n @IfYouWriteHimIn @TulsiGabbard I thought ur hashtag said give pete a chance and I was very upset
1225927788953243650,2020-02-07 23:42:16,287413569,1342,648295,,TulsiGabbard,"Did you catch our interview with Democratic Party presidential candidate @TulsiGabbard? Find out what she thinks about her own party shutting her out of the debates:
https://t.co/NOXje316iq"
1225927577694429184,2020-02-07 23:41:25,851335608702189568,19,3826,,TulsiGabbard,"@slingram63 @TulsiGabbard Evil wins when you are silent.
https://t.co/zDz2MYRsJM"
1225927546610573313,2020-02-07 23:41:18,779162982743961602,14,322,,TulsiGabbard,The New Hampshire #DemDebate is just over an hour away but you won't be seeing @TulsiGabbard or @MichaelBennet on the stage. Watch to see what they have to say about not qualifying ⬇️ #NewhouseinNH https://t.co/f1eX4Zkqmn
